time,PET,T_max,T_min,P,Q_ML,Q_mm,Qual
2011-01-07,4.389,27.462999999999997,14.368,0,937.315,1.497,2
2011-01-08,6.485,29.535,16.761999999999997,0,911.486,1.455,2
2011-01-09,3.225,21.838,14.822000000000001,2.049,896.005,1.431,2
2011-01-10,3.328,25.259,15.301,1.4329999999999998,958.393,1.53,2
2011-01-11,2.724,22.039,16.901,23.564999999999998,1310.17,2.092,2
2011-01-12,2.427,22.251,18.067999999999998,8.375000000000002,1252.898,2.001,2
2011-01-13,2.261,23.713,18.879,24.684,1803.754,2.88,2
2011-01-14,3.158,21.803,18.941,30.929,2759.514,4.406,2
2011-01-15,6.335,27.078,15.077,31.149,3025.903,4.832,2
2011-01-16,6.5360000000000005,28.521,15.267999999999999,0.008,1735.636,2.771,2
2011-01-17,4.508,17.179000000000002,10.854000000000001,0,1456.612,2.326,2
2011-01-18,4.243,18.017000000000003,8.777999999999999,0.085,1361.503,2.174,2
2011-01-19,4.734,19.615000000000002,8.576,0,1278.775,2.042,2
2011-01-20,6.245,26.784999999999997,9.411,0,1218.084,1.945,2
2011-01-21,5.723,28.994999999999997,12.303,0,1161.207,1.854,2
2011-01-22,5.48,28.264,13.883000000000001,0.012,1106.778,1.767,2
2011-01-23,5.803999999999999,27.732,15.110999999999999,0.033,1064.018,1.699,2
2011-01-24,3.9189999999999996,18.804000000000002,12.780999999999999,5.361,1077.831,1.721,2
2011-01-25,5.208,25.307000000000002,9.408,3.251,1072.318,1.712,2
2011-01-26,4.507,20.991999999999997,13.225999999999999,7.526999999999999,1133.163,1.809,2
2011-01-27,5.653,22.959,11.607,0.019,1000.808,1.598,2
2011-01-28,6.013,22.494,9.81,0,939.831,1.501,2
2011-01-29,5.925,26.487999999999996,9.539,0,902.473,1.441,2
2011-01-30,6.72,31.793,11.995000000000001,0,876.248,1.399,2
2011-01-31,6.616,34.252,18.258,0.001,839.059,1.34,2
2011-02-01,7.044,34.260000000000005,20.644000000000002,0.002,807.821,1.29,2
2011-02-02,4.2700000000000005,30.258,14.314,0,771.955,1.233,2
2011-02-03,4.856,27.775,17.084999999999997,0.041,789.001,1.26,2
2011-02-04,3.07,24.406,17.384999999999998,8.277999999999999,901.055,1.439,2
2011-02-05,1.519,18.418,17.787,38.17,2241.697,3.58,2
2011-02-06,3.573,14.625,7.406000000000001,46.23800000000001,2612.478,4.172,2
2011-02-07,5.099,18.74,4.902,2.197,1496.788,2.39,2
2011-02-08,4.768,18.743,8.212,0.042,1264.331,2.019,2
2011-02-09,4.577,24.965999999999998,7.826,0.006,1145.645,1.829,2
2011-02-10,3.393,24.147000000000002,11.93,0,1073.388,1.714,2
2011-02-11,2.251,22.285999999999998,17.537000000000003,7.601,1169.1,1.867,2
2011-02-12,3.651,17.113000000000003,10.272,7.429,1171.984,1.871,2
2011-02-13,4.031000000000001,19.308,6.415,0.028,1025.778,1.638,2
2011-02-14,5.288,24.612000000000002,9.350000000000001,0,962.186,1.536,2
2011-02-15,4.776000000000001,25.049,12.261,0,914.542,1.46,2
2011-02-16,3.469,24.134000000000004,15.658,0,912.672,1.457,2
2011-02-17,3.6559999999999997,23.21,15.479000000000001,9.222,1324.851,2.116,2
2011-02-18,3.303,24.884999999999998,14.707999999999998,4.326999999999999,1104.395,1.764,2
2011-02-19,3.9259999999999997,23.398,16.482999999999997,33.253,2074.307,3.312,2
2011-02-20,3.8139999999999996,17.744,12.339,1.779,1615.116,2.579,2
2011-02-21,3.042,13.993,5.7139999999999995,2.4759999999999995,1292.17,2.063,2
2011-02-22,4.18,18.437,6.287,1.104,1194.152,1.907,2
2011-02-23,4.583,22.509,8.627999999999998,0,1110.71,1.774,2
2011-02-24,4.83,24.067999999999998,8.164,0.003,1058.579,1.69,2
2011-02-25,3.8819999999999997,22.673000000000002,11.378,0.002,1017.806,1.625,2
2011-02-26,4.318,26.331000000000003,13.181,0.002,975.892,1.558,2
2011-02-27,2.4359999999999995,18.736,14.795,7.805,1047.927,1.673,2
2011-02-28,2.1270000000000002,16.145,12.393,4.3919999999999995,1088.192,1.738,2
2011-03-01,3.122,13.447999999999999,9.163,2.961,994.861,1.589,2
2011-03-02,3.8159999999999994,16.414,4.7090000000000005,0.744,938.188,1.498,2
2011-03-03,3,14.817,6.87,0,895.667,1.43,2
2011-03-04,2.573,12.564,6.928,0.002,877.952,1.402,2
2011-03-05,4.145,19.77,4.372,0.8750000000000001,855.162,1.366,2
2011-03-06,4.651,22.336000000000002,7.383,0.007,814.344,1.3,2
2011-03-07,4.948,23.814000000000004,11.209999999999999,0.004,785.886,1.255,2
2011-03-08,2.877,22.53,13.998,0,761.495,1.216,2
2011-03-09,2.649,22.253,15.069,0.001,769.605,1.229,2
2011-03-10,2.237,18.089,13.1,23.926,1151.808,1.839,2
2011-03-11,3.634,23.86,11.853000000000002,0.33499999999999996,981.249,1.567,2
2011-03-12,3.778,24.632,13.243999999999998,0.032,810.734,1.295,2
2011-03-13,3.5119999999999996,27.337000000000003,16.965999999999998,0.001,788.32,1.259,2
2011-03-14,3.4349999999999996,20.103,10.902000000000001,6.319999999999999,814.436,1.3,2
2011-03-15,3.602,22.982999999999997,10.620999999999999,0.04,758.755,1.212,2
2011-03-16,3.233,18.103,9.447,3.4349999999999996,770.181,1.23,2
2011-03-17,3.078,16.805,6.969,0.002,695.397,1.11,2
2011-03-18,2.8159999999999994,17.577,6.37,0,668.316,1.067,2
2011-03-19,3.131,22.035,7.793,0,655.45,1.047,2
2011-03-20,3.503,24.810000000000002,9.943,0.002,645.385,1.031,2
2011-03-21,2.3389999999999995,23.079,15.015,0.002,634.717,1.014,2
2011-03-22,2.8109999999999995,21.642,14.635,1.283,638.796,1.02,2
2011-03-23,2.262,16.683,11.947,1.072,621.589,0.993,2
2011-03-24,1.608,14.761,10.543999999999999,7.13,722.608,1.154,2
2011-03-25,1.9829999999999999,13.040999999999999,9.344,16.807000000000002,1264.334,2.019,2
2011-03-26,2.344,15.157,7.512,1.087,999.735,1.596,2
2011-03-27,2.762,18.16,7.4510000000000005,0,764.107,1.22,2
2011-03-28,2.908,20.721,7.906000000000001,0,705.936,1.127,2
2011-03-29,3.109,21.987999999999996,10.209,0.012,675.659,1.079,2
2011-03-30,2.4339999999999997,17.485999999999997,10.933,0.8350000000000001,653.24,1.043,2
2011-03-31,2.792,15.242999999999999,5.6,0.348,629.477,1.005,2
2011-04-01,2.598,18.267999999999997,5.448,0,605.239,0.966,2
2011-04-02,2.526,13.777999999999999,5.4750000000000005,1.033,594.96,0.95,2
2011-04-03,1.906,12.993,6.4590000000000005,0.163,577.792,0.923,2
2011-04-04,2.101,15.753,7.843,0.41600000000000004,569.693,0.91,2
2011-04-05,2.927,19.911,6.303,0.08600000000000001,556.577,0.889,2
2011-04-06,3.201,20.806,8.445,0.004,546.143,0.872,2
2011-04-07,3.107,21.333000000000002,9.302000000000001,0.031,535.396,0.855,2
2011-04-08,3.07,21.027,11.04,0,525.032,0.838,2
2011-04-09,2.273,21.427999999999997,12.163,0,517.276,0.826,2
2011-04-10,1.74,11.642999999999999,7.738,53.888999999999996,1426.527,2.278,2
2011-04-11,1.4829999999999999,12.463000000000001,4.784,0.259,1102.971,1.761,2
2011-04-12,1.4129999999999998,13.140999999999998,5.945,39.049,1508.539,2.409,2
2011-04-13,0.8510000000000001,10.203,7.189,8.046,1686.11,2.692,2
2011-04-14,1.6480000000000001,13.277999999999999,8.037999999999998,7.829,1682.13,2.686,2
2011-04-15,1.9309999999999998,15.543,7.523999999999999,0.455,1522.008,2.43,2
2011-04-16,2.385,15.965000000000002,7.9639999999999995,0.084,1307.081,2.087,2
2011-04-17,2.4919999999999995,16.872,6.031000000000001,0.008,1211.23,1.934,2
2011-04-18,2.3169999999999997,17.645,7.001,0.002,1142.404,1.824,2
2011-04-19,1.4989999999999999,17.805,9.866000000000001,0,1093.393,1.746,2
2011-04-20,1.048,14.41,10.429,0,1056.812,1.688,2
2011-04-21,1.6820000000000002,15.623,9.599,10.51,1194.036,1.907,2
2011-04-22,1.4649999999999999,12.302000000000001,7.463,4.875,1156.955,1.847,2
2011-04-23,1.534,13.049,4.231000000000001,0.975,1114.939,1.78,2
2011-04-24,1.99,14.968,5.5760000000000005,0.001,1017.559,1.625,2
2011-04-25,2.043,17.282999999999998,6.688,0.016,971.756,1.552,2
2011-04-26,2.195,19.243,7.294,0.052000000000000005,937.708,1.497,2
2011-04-27,2.146,18.063,8.685,0.042,915.357,1.462,2
2011-04-28,1.836,18.06,8.854000000000001,0.005,893.239,1.426,2
2011-04-29,1.7249999999999999,18.215,7.995,0.031,868.868,1.387,2
2011-04-30,1.774,18.238,8.553,0,849.579,1.357,2
2011-05-01,1.208,16.015,9.407,0.026000000000000002,834.304,1.332,2
2011-05-02,1.4089999999999998,12.573,9.283999999999999,4.423,828.646,1.323,2
2011-05-03,1.4569999999999999,14.486,6.917,0.495,812.84,1.298,2
2011-05-04,1.1880000000000002,11.916,5.413,0.062,780.577,1.246,2
2011-05-05,1.371,11.163,4.673,0.704,764.639,1.221,2
2011-05-06,1.2,12.326,2.3949999999999996,0.036,742.121,1.185,2
2011-05-07,0.98,11.292,3.69,0.014,732.718,1.17,2
2011-05-08,1.206,10.242999999999999,4.331,0.001,729.262,1.164,2
2011-05-09,1.171,10.293999999999999,2.6470000000000002,1.675,737.565,1.178,2
2011-05-10,1.187,9.799,0.935,0.101,703.12,1.123,2
2011-05-11,0.8330000000000001,4.8919999999999995,0.96,7.851,826.69,1.32,2
2011-05-12,0.401,7.561,0.496,16.603,1181.494,1.887,2
2011-05-13,0.404,9.682,3.1159999999999997,18.094,1547.825,2.472,2
2011-05-14,0.919,7.596,2.1830000000000003,21.711000000000002,1894.714,3.025,2
2011-05-15,0.6829999999999999,8.471,4.072,3.153,1852.041,2.957,2
2011-05-16,0.8730000000000001,8.67,5.14,0.12100000000000001,1495.134,2.387,2
2011-05-17,1.1500000000000001,13.113,5.494,0.503,1393.609,2.225,2
2011-05-18,0.9410000000000001,12.763,4.366,0.085,1329.409,2.123,2
2011-05-19,0.7989999999999999,12.741999999999999,6.268,0.001,1271.631,2.031,2
2011-05-20,0.907,13.389000000000001,7.883,0.023,1233.324,1.969,2
2011-05-21,1.257,15.979000000000001,7.938000000000001,0.002,1196.928,1.911,2
2011-05-22,1.076,14.384,9.97,0.07400000000000001,1257.43,2.008,2
2011-05-23,0.8,11.622,9.309000000000001,22.632,1854.603,2.961,2
2011-05-24,0.8150000000000001,9.971,4.931000000000001,13.697,1854.238,2.961,2
2011-05-25,0.8340000000000001,9.264,2.8589999999999995,3.1870000000000003,1607.674,2.567,2
2011-05-26,0.8210000000000001,8.369000000000002,3.5149999999999997,0.714,1444.941,2.307,2
2011-05-27,0.6689999999999999,8.783,4.535,5.0249999999999995,1449.096,2.314,2
2011-05-28,0.734,10.197999999999999,5.948,3.105,1410.605,2.252,2
2011-05-29,0.805,10.403,4.492,0.08600000000000001,1344.924,2.148,2
2011-05-30,0.916,11.567,3.621,0.14200000000000002,1298.534,2.074,2
2011-05-31,1.068,14.225999999999999,2.424,0.064,1265.423,2.021,2
2011-06-01,1.094,16.239,4.777,0.07,1235.265,1.972,2
2011-06-02,1.081,15.26,6.323999999999999,0.10400000000000001,-99.99,-0.16,180
2011-06-03,0.896,11.5,6.662999999999999,0.005,-99.99,-0.16,180
2011-06-04,0.774,10.884,6.566,11.786999999999999,-99.99,-0.16,180
2011-06-05,0.908,9.379000000000001,2.724,0.15800000000000003,-99.99,-0.16,180
2011-06-06,0.7879999999999999,7.149,0.517,6.216,-99.99,-0.16,180
2011-06-07,0.657,4.893,1.673,0.041,-99.99,-0.16,180
2011-06-08,0.635,5.531000000000001,0.109,19.114000000000004,-99.99,-0.16,180
2011-06-09,0.546,9.142,1.127,12.135,1747.051,2.79,2
2011-06-10,0.696,10.3,3.0359999999999996,0.129,1576.215,2.517,2
2011-06-11,0.8520000000000001,10.335,2.573,0.036,1422.918,2.272,2
2011-06-12,0.6669999999999999,10.474,2.8449999999999998,0.034,1359.578,2.171,2
2011-06-13,0.648,10.367,3.387,0.082,1325.864,2.117,2
2011-06-14,0.7989999999999999,10.115,3.8249999999999997,0.10600000000000001,1298.519,2.073,2
2011-06-15,0.7889999999999999,11.713999999999999,3.033,0.07500000000000001,1269.954,2.028,2
2011-06-16,0.624,11.164,3.037,0.06899999999999999,1245.572,1.989,2
2011-06-17,0.582,8.293,3.061,9.967,1376.476,2.198,2
2011-06-18,0.6709999999999999,9.733999999999998,4.305,10.963000000000001,1725.521,2.755,2
2011-06-19,0.502,9.769,5.601,2.177,1690.57,2.7,2
2011-06-20,0.689,10.966000000000001,6.603999999999999,1.47,1585.087,2.531,2
2011-06-21,0.586,5.526999999999999,2.6319999999999997,24.034000000000002,2188.364,3.494,2
2011-06-22,0.546,7.782,2.713,12.617999999999999,2559.751,4.087,2
2011-06-23,0.696,9.436,3.2159999999999997,9.167,3139.644,5.013,2
2011-06-24,0.73,10.392000000000001,5.566,1.009,2814.036,4.493,2
2011-06-25,0.7799999999999999,11.615,6.282,0.232,2495.007,3.984,2
2011-06-26,0.972,11.190999999999999,4.2490000000000006,0.024,2285.08,3.649,2
2011-06-27,0.888,10.809000000000001,4.3839999999999995,0.6659999999999999,2131.226,3.403,2
2011-06-28,0.9,12.511,2.925,0.058,1998.657,3.191,2
2011-06-29,1.011,13.332,3.755,0.054000000000000006,1898.472,3.031,2
2011-06-30,0.972,12.607999999999999,5.359,0.08,1825.45,2.915,2
2011-07-01,0.969,12.232999999999999,4.611,0.009,1763.562,2.816,2
2011-07-02,0.7879999999999999,11.109,3.027,0.094,1709.453,2.73,2
2011-07-03,0.635,10.009,5.8919999999999995,0.5760000000000001,1731.721,2.765,2
2011-07-04,0.699,8.605,5.106999999999999,18.432,2089.529,3.337,2
2011-07-05,0.5770000000000001,5.9239999999999995,3.5759999999999996,8.904,2125.574,3.394,2
2011-07-06,0.561,7.204,3.9379999999999997,15.47,2671.784,4.266,2
2011-07-07,0.637,4.666999999999999,1.534,20.389,3218.761,5.14,2
2011-07-08,0.5650000000000001,5.005,2.0149999999999997,3.4419999999999997,2859.603,4.566,2
2011-07-09,0.639,7.965,3.13,0.966,2442.651,3.9,2
2011-07-10,0.56,6.282,2.257,0.057,2333.447,3.726,2
2011-07-11,0.714,6.479000000000001,2.664,12.837,2587.162,4.131,2
2011-07-12,0.642,6.588,3.4939999999999998,0.497,2318.608,3.702,2
2011-07-13,0.618,7.4190000000000005,4.336,1.611,2316.592,3.699,2
2011-07-14,0.7859999999999999,8.894,2.453,9.77,2552.893,4.076,2
2011-07-15,1.001,8.765,0.737,0.07700000000000001,2258.133,3.606,2
2011-07-16,0.8750000000000001,10.700999999999999,1.313,0.10600000000000001,2123.31,3.391,2
2011-07-17,0.41800000000000004,8.333,3.3989999999999996,0.11,2092.809,3.342,2
2011-07-18,0.461,6.636,4.827999999999999,26.837000000000003,3579.756,5.716,2
2011-07-19,0.739,9.577,3.527,6.109,3224.635,5.149,2
2011-07-20,0.768,9.033999999999999,5.553999999999999,2.3819999999999997,2580.732,4.121,2
2011-07-21,0.8300000000000001,10.367,3.8819999999999997,0.32,2344.369,3.744,2
2011-07-22,1.094,10.943,4.64,0.07600000000000001,2213.226,3.534,2
2011-07-23,0.9470000000000001,10.239999999999998,0.621,0.07800000000000001,2112.346,3.373,2
2011-07-24,0.385,6.231000000000001,2.242,5.478000000000001,2170.371,3.466,2
2011-07-25,0.49,7.6739999999999995,4.117999999999999,7.436000000000001,2220.924,3.546,2
2011-07-26,0.764,8,3.3919999999999995,10.543,2274.299,3.632,2
2011-07-27,1.4,8.964,0.397,3.0949999999999998,2115.977,3.379,2
2011-07-28,1.452,10.41,0.908,0.196,1955.724,3.123,2
2011-07-29,1.3980000000000001,12.182,2.6630000000000003,0.011,1870.89,2.987,2
2011-07-30,0.905,12.012,5.218,0.005,1808.748,2.888,2
2011-07-31,1.251,13.223999999999998,6.052,1.019,1777.802,2.839,2
2011-08-01,1.204,14.333,6.169,0.358,1726.907,2.758,2
2011-08-02,1.512,15.576,7.846,1.096,1684.782,2.69,2
2011-08-03,1.77,17.37,7.588,0.21000000000000002,1635.717,2.612,15
2011-08-04,1.4349999999999998,18.166,11.087,0,1589.593,2.538,15
2011-08-05,1.484,16.014000000000003,9.04,0.081,1542.2,2.463,15
2011-08-06,0.8750000000000001,8.743999999999998,6.466,4.186999999999999,1614.176,2.578,15
2011-08-07,0.8160000000000001,7.632,3.0509999999999997,11.623,1668.269,2.664,15
2011-08-08,1.088,9.256,3.755,5.047,1599.799,2.555,15
2011-08-09,0.589,6.784,1.853,2.3589999999999995,1543.519,2.465,15
2011-08-10,0.457,8.884,2.927,6.257,1727.497,2.758,15
2011-08-11,1.278,11.240999999999998,5.166999999999999,12.783999999999999,1808.238,2.887,15
2011-08-12,1.587,10.68,1.53,0.117,1557.683,2.487,15
2011-08-13,1.161,9.671,1.606,0.17800000000000002,1476.722,2.358,15
2011-08-14,1.613,12.945,3.928,0.007,1436.35,2.294,15
2011-08-15,0.8510000000000001,9.725999999999999,5.470000000000001,0.002,1407.662,2.248,15
2011-08-16,1.651,14.599,5.968,5.94,1496.263,2.389,15
2011-08-17,0.8590000000000001,10.217999999999998,7.795,3.173,1868.655,2.984,15
2011-08-18,0.739,8.953000000000001,3.464,19.561,2362.851,3.773,15
2011-08-19,1.4709999999999999,15.027999999999999,4.895,1.4769999999999999,1792.014,2.861,15
2011-08-20,2.069,14.364,5.213,0.084,1612.549,2.575,15
2011-08-21,2.2430000000000003,13.857000000000001,3.8719999999999994,0.08,1525.874,2.437,15
2011-08-22,2.197,14.306000000000001,3.8949999999999996,0.374,1470.321,2.348,15
2011-08-23,2.4979999999999998,14.722999999999999,5.172,0.032,1430.967,2.285,15
2011-08-24,2.6,13.999,4.205,0.01,1398.1,2.232,15
2011-08-25,2.262,15.859000000000002,5.366999999999999,0.084,1369.484,2.187,15
2011-08-26,2.2800000000000002,11.274,2.3499999999999996,0.6779999999999999,1330.438,2.124,15
2011-08-27,2.037,11.28,2.001,0,1296.727,2.071,15
2011-08-28,2.3319999999999994,12.623999999999999,2.5309999999999997,0.023,1272.351,2.032,15
2011-08-29,1.547,10.092,3.9419999999999997,3.583,1269.505,2.027,15
2011-08-30,1.974,9.926,0.65,0.5670000000000001,1253.142,2.001,15
2011-08-31,1.742,10.982000000000001,3.528,0.29600000000000004,1226.728,1.959,15
2011-09-01,2.48,15.030999999999999,3.9359999999999995,0.061,1200.128,1.916,15
2011-09-02,2.877,16.438,3.9959999999999996,0.013000000000000001,1154.79,1.844,15
2011-09-03,2.584,15.946,7.077,0.003,1113.117,1.777,15
2011-09-04,1.9589999999999999,16.426,10.992,0.034999999999999996,1081.352,1.727,15
2011-09-05,2.487,17.399,5.074,0.016,1059.848,1.692,15
2011-09-06,1.683,12.736999999999998,10.01,0.006,1047.501,1.673,15
2011-09-07,2.064,9.956000000000001,1.049,3.984,1076.127,1.718,15
2011-09-08,1.952,10.793,1.345,0.009,1013.007,1.618,2
2011-09-09,1.613,7.48,0.8590000000000001,6.6899999999999995,1043.703,1.667,2
2011-09-10,1.539,8.370000000000001,2.484,12.949,1178.765,1.882,2
2011-09-11,1.784,9.259,4.503,10.112,1306.309,2.086,2
2011-09-12,1.755,9.326,1.73,4.611999999999999,1280.586,2.045,2
2011-09-13,2.1,12.183,4.335,0.009,1076.629,1.719,2
2011-09-14,2.485,13.25,5.575,0.011,1019.482,1.628,2
2011-09-15,2.4499999999999997,12.566,1.671,0.009,979.543,1.564,2
2011-09-16,2.8099999999999996,16.57,4.339,0.914,964.367,1.54,2
2011-09-17,3.145,18.97,5.53,0.006,937.64,1.497,2
2011-09-18,3.4299999999999997,17.99,8.001,0.025,909.637,1.453,2
2011-09-19,3.8539999999999996,22.254,6.087,0.001,876.938,1.4,2
2011-09-20,2.198,10.347,5.794,15.651,1083.38,1.73,2
2011-09-21,2.424,14.683,3.2800000000000002,7.283,1201.614,1.919,2
2011-09-22,3.8539999999999996,17.641000000000002,6.072,0.036,976.68,1.56,2
2011-09-23,3.083,10.647999999999998,6.161999999999999,0.013000000000000001,901.625,1.44,2
2011-09-24,2.965,12.229999999999999,1.519,0.009,855.202,1.366,2
2011-09-25,3.543,15.013,3.82,0.003,823.358,1.315,2
2011-09-26,3.4099999999999997,16.264999999999997,4.151,0.006,801.606,1.28,2
2011-09-27,2.468,16.761999999999997,7.73,0,808.267,1.291,2
2011-09-28,1.964,17.459999999999997,8.898,3.8369999999999997,970.826,1.55,2
2011-09-29,1.2049999999999998,8.578,6.776000000000001,51.933,2799.947,4.471,2
2011-09-30,2.1630000000000003,10.967,4.404,33.058,3340.56,5.334,2
2011-10-01,1.3880000000000001,9.563,4.669,12.474,2955.45,4.719,2
2011-10-02,3.324,12.149,3.988,0.23800000000000002,2131.178,3.403,2
2011-10-03,3.461,14.730999999999998,1.946,0.034,1799.312,2.873,2
2011-10-04,4.154999999999999,16.784,4.787,0.064,1663.331,2.656,2
2011-10-05,1.984,15.693999999999999,7.077,0.001,1567.084,2.502,2
2011-10-06,2.168,15.530999999999999,9.016,0.003,1507.237,2.407,2
2011-10-07,2.5309999999999997,16.629,7.191,3.3189999999999995,1469.432,2.346,2
2011-10-08,2.993,16.08,7.995,4.538,1481.708,2.366,2
2011-10-09,2.649,10.391,6.921,5.056,1446.301,2.309,2
2011-10-10,2.2870000000000004,9.07,1.6860000000000002,3.2470000000000003,1428.565,2.281,2
2011-10-11,2.6149999999999998,11.116999999999999,4.428,3.3939999999999997,1390.704,2.221,2
2011-10-12,3.3009999999999997,13.49,4.223999999999999,0.651,1326.142,2.118,2
2011-10-13,4.121999999999999,19.258,4.205,0.07700000000000001,1269.39,2.027,2
2011-10-14,4.126999999999999,20.810000000000002,8.383000000000001,0.017,1230.395,1.965,2
2011-10-15,4.353999999999999,19.493,12.069,0,1197.323,1.912,2
2011-10-16,3.3009999999999997,12.068,4.811,2.4,1183.818,1.89,2
2011-10-17,4.4350000000000005,15.906,1.897,0.5680000000000001,1145.39,1.829,2
2011-10-18,4.993,20.156000000000002,5.6979999999999995,0.034999999999999996,1094.635,1.748,2
2011-10-19,5.473000000000001,23.152,8.004,0.004,1055.067,1.685,2
2011-10-20,4.693999999999999,24.527,13.232999999999999,0.019,1023.951,1.635,2
2011-10-21,1.789,15.645999999999999,12.164,1.41,1015.915,1.622,2
2011-10-22,2.3549999999999995,17.652,11.377,3.289,1045.751,1.67,2
2011-10-23,4.743,24.381,9.212,8.656,1144.546,1.828,2
2011-10-24,2.1670000000000003,17.845,13.969000000000001,0.92,1024.406,1.636,2
2011-10-25,2.8339999999999996,15.780999999999999,6.045,3.4,1000.793,1.598,2
2011-10-26,4.769,19.138,5.001,0.038,939.314,1.5,2
2011-10-27,4.659,20.678,8.277999999999999,0.001,905.048,1.445,2
2011-10-28,3.665,23.171000000000003,11.457,0.134,876.076,1.399,2
2011-10-29,3.5549999999999997,18.718,12.761,18.67,1078.88,1.723,2
2011-10-30,2.3189999999999995,12.48,6.518,6.930000000000001,1057.56,1.689,2
2011-10-31,3.3939999999999997,12.707999999999998,4.338,5.583,1148.299,1.834,2
2011-11-01,3.631,14.633,5.18,0.262,945.96,1.511,2
2011-11-02,2.2670000000000003,13.434,7.556,2.8,930.427,1.486,2
2011-11-03,3.8619999999999997,13.629999999999999,5.334,1.1760000000000002,968.03,1.546,2
2011-11-04,4.969,20.325,7.079000000000001,0.062,856.097,1.367,2
2011-11-05,5.996,25.708,7.417,0.013000000000000001,800.258,1.278,2
2011-11-06,3.8259999999999996,24.883,14.362000000000002,0,765.496,1.222,2
2011-11-07,5.349,25.559,10.715,1.6680000000000001,747.448,1.194,2
2011-11-08,3.29,22.155,13.209999999999999,10.286,879.176,1.404,2
2011-11-09,4.261,22.759999999999998,13.527,5.313999999999999,965.847,1.542,2
2011-11-10,4.159999999999999,17.103,9.337,41.882,1857.152,2.966,2
2011-11-11,4.902,19.454,6.5760000000000005,0.068,1285.523,2.053,2
2011-11-12,6.032,21.56,8.787999999999998,0,1035.992,1.654,2
2011-11-13,3.135,22.508,10.962000000000002,0,953.288,1.522,2
2011-11-14,5.088,20.601000000000003,12.347,3.586,957.114,1.528,2
2011-11-15,5.678,23.622,8.415000000000001,0.07500000000000001,880.629,1.406,2
2011-11-16,3.53,18.261999999999997,9.597,16.547,1006.556,1.607,2
2011-11-17,4.953,22.347,7.997,0.033,914.986,1.461,2
2011-11-18,5.381,28.226,13.29,0.066,828.803,1.323,2
2011-11-19,2.6670000000000003,18.139000000000003,15.626,14.573,1091.607,1.743,2
2011-11-20,4.561999999999999,17.148,8.989,21.784999999999997,1418.229,2.265,2
2011-11-21,5.396999999999999,18.741,5.106,0.068,1032.728,1.649,2
2011-11-22,3.188,16.757,8.172,0.003,926.309,1.479,2
2011-11-23,4.666999999999999,17.121000000000002,6.194999999999999,0.129,875.96,1.399,2
2011-11-24,5.982,21.876,5.566,0.001,828.433,1.323,2
2011-11-25,3.0589999999999997,19.226,10.748999999999999,0.001,800.4,1.278,2
2011-11-26,2.4779999999999998,16.837000000000003,13.853000000000002,29.427999999999997,1179.541,1.883,2
2011-11-27,4.551,20.049,9.012,35.968,2341.714,3.739,2
2011-11-28,4.757,25.104000000000003,10.253,0.15600000000000003,2147.714,3.429,2
2011-11-29,4.928,28.812,15.919,0.003,1534.098,2.45,2
2011-11-30,2.488,13.684,12.629,5.487,1470.36,2.348,2
2011-12-01,3.709,12.947,4.073,8.925,1480.481,2.364,2
2011-12-02,5.353999999999999,18.517000000000003,4.048,0.9440000000000001,1333.217,2.129,2
2011-12-03,4.603,17.958,6.7410000000000005,0.021,1259.674,2.011,2
2011-12-04,4.043,13.934,5.444,0.08700000000000001,1211.529,1.935,2
2011-12-05,5.099,16.994,3.847,0.059000000000000004,1169.525,1.868,2
2011-12-06,5.686,20.931,6.386,0.001,1122.554,1.793,2
2011-12-07,5.508,22.956,9.576,0.001,1089.026,1.739,2
2011-12-08,6.059,25.997,11.19,0.002,1049.016,1.675,2
2011-12-09,5.495,26.654000000000003,14.313,0.011,1006.884,1.608,2
2011-12-10,3.8859999999999997,22.009,14.061,4.156999999999999,1016.009,1.622,2
2011-12-11,3.8,16.054000000000002,12.338,23.166,1129.039,1.803,2
2011-12-12,4.426,16.929,5.1899999999999995,0.046,1088.229,1.738,2
2011-12-13,4.3069999999999995,14.779,7.98,0.23700000000000002,950.357,1.518,2
2011-12-14,4.927,18.477,4.297,0.021,916.83,1.464,2
2011-12-15,5.329,22.861,7.779000000000001,0.001,877.867,1.402,2
2011-12-16,5.841,25.413,10.577,0,839.664,1.341,2
2011-12-17,5.492,27.059,11.515,0.125,805.026,1.285,2
2011-12-18,3.17,21.878,16.89,0.898,783.6,1.251,2
2011-12-19,4.2330000000000005,19.93,14.061,25,1026.531,1.639,2
2011-12-20,4.726999999999999,20.05,9.736999999999998,2.008,988.856,1.579,2
2011-12-21,4.146999999999999,22.549,9.822000000000001,0.046,808.95,1.292,2
2011-12-22,5.927,25.838,11.113999999999999,0.001,762.296,1.217,2
2011-12-23,5.704,27.535,14.693999999999999,0.5770000000000001,726.555,1.16,2
2011-12-24,5.53,29.075,15.665000000000001,0.29200000000000004,695.165,1.11,2
2011-12-25,4.81,25.273,14.865000000000002,7.455,721.826,1.153,2
2011-12-26,4.4030000000000005,17.517000000000003,13.906,26.547,1216.917,1.943,2
2011-12-27,4.876,18.867,8.939,0.451,926.18,1.479,2
2011-12-28,5.511,21.761,7.418,0.017,748.991,1.196,2
2011-12-29,5.476000000000001,22.441,8.435,0,690.004,1.102,2
2011-12-30,6.318,26.126,10.761,0,661.019,1.056,2
